cbsa	metro_name	yr	qtr	index_nsa	index_sa
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	1996	1	119.38	119.9
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	1996	2	122.19	121.59
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	1996	3	123.35	122.36
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	1996	4	124.6	124.51
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	1997	1	124.9	125.5
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	1997	2	126.57	125.89
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	1997	3	128.7	127.58
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	1997	4	128.41	128.43
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	1998	1	130.43	131.1
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	1998	2	134.14	133.34
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	1998	3	137.73	136.4
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	1998	4	140.24	140.45
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	1999	1	142.63	143.39
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	1999	2	149.07	148.07
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	1999	3	153.46	151.91
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	1999	4	154.97	155.33
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2000	1	160.06	160.98
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2000	2	166.76	165.53
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2000	3	171.95	170.14
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2000	4	175.13	175.67
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2001	1	180.25	181.3
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2001	2	188.25	186.77
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2001	3	194.15	192.17
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2001	4	194.77	195.33
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2002	1	198.83	200
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2002	2	207.3	205.69
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2002	3	213.02	210.86
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2002	4	215.07	215.63
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2003	1	218.94	220.18
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2003	2	226.31	224.63
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2003	3	230.79	228.52
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2003	4	233.78	234.26
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2004	1	237.37	238.74
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2004	2	244.4	242.63
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2004	3	248.97	246.56
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2004	4	250.38	250.72
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2005	1	252.54	254.15
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2005	2	258.56	256.76
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2005	3	263.21	260.5
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2005	4	262.25	262.42
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2006	1	263.33	265.53
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2006	2	265.09	263.15
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2006	3	264.06	260.97
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2006	4	260.1	260.09
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2007	1	259.29	262.35
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2007	2	260.11	257.92
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2007	3	255.22	251.69
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2007	4	247.73	247.61
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2008	1	237.01	240.89
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2008	2	233.7	231.3
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2008	3	229.79	226.11
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2008	4	218.21	218.01
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2009	1	207.19	211.56
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2009	2	213.64	211.08
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2009	3	213.77	209.82
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2009	4	210.78	210.6
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2010	1	203.38	208.51
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2010	2	212.14	209.26
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2010	3	207.89	203.63
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2010	4	197.34	197.3
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2011	1	187.54	192.71
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2011	2	193.8	190.93
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2011	3	195.54	191.29
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2011	4	192.09	192.33
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2012	1	185.58	190.74
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2012	2	201.42	198.25
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2012	3	208.34	203.77
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2012	4	208.82	209.44
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2013	1	208	213.5
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2013	2	221.69	218.08
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2013	3	229.39	224.48
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2013	4	226.72	227.78
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2014	1	225.89	231.43
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2014	2	236.29	232.32
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2014	3	237.54	232.65
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2014	4	232.85	234.26
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2015	1	233.06	238.35
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2015	2	246.67	242.39
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2015	3	250.37	245.45
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2015	4	248.69	250.44
33460	"Minneapolis-St. Paul-Bloomington, MN-WI"	2016	1	250.54	255.9
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	1991	1	100	100
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	1991	2	99.78	99.11
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	1991	3	99.45	98.72
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	1991	4	100.53	100.1
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	1992	1	100.46	100.49
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	1992	2	100.6	99.91
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	1992	3	100.56	99.78
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	1992	4	100.78	100.36
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	1993	1	99.48	99.58
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	1993	2	100.58	99.83
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	1993	3	100.66	99.81
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	1993	4	99.88	99.52
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	1994	1	99.67	99.84
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	1994	2	101.27	100.46
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	1994	3	101.27	100.35
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	1994	4	100.09	99.79
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	1995	1	99.86	100.12
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	1995	2	100.54	99.67
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	1995	3	100.71	99.74
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	1995	4	99.94	99.69
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	1996	1	99.04	99.33
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	1996	2	100.78	99.88
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	1996	3	101.12	100.14
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	1996	4	100.48	100.22
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	1997	1	100.58	100.9
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	1997	2	102.04	101.12
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	1997	3	102.42	101.42
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	1997	4	102.45	102.17
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	1998	1	102.35	102.69
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	1998	2	104.76	103.84
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	1998	3	105.38	104.32
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	1998	4	106.85	106.56
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	1999	1	107.47	107.86
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	1999	2	110.18	109.21
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	1999	3	112.02	110.83
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	1999	4	113.25	112.96
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2000	1	114.3	114.74
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2000	2	117.22	116.22
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2000	3	119.26	117.89
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2000	4	120.16	119.88
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2001	1	122.16	122.71
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2001	2	127	125.93
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2001	3	130.91	129.27
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2001	4	132.04	131.77
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2002	1	134.83	135.55
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2002	2	141.01	139.81
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2002	3	145.41	143.45
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2002	4	149.78	149.52
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2003	1	152.98	153.93
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2003	2	158.52	157.1
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2003	3	164.33	162.04
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2003	4	166.84	166.58
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2004	1	170.69	171.87
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2004	2	179.67	177.93
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2004	3	186.09	183.5
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2004	4	188.7	188.48
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2005	1	191.18	192.57
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2005	2	200.69	198.51
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2005	3	207.2	204.45
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2005	4	207.83	207.66
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2006	1	210.06	211.56
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2006	2	213.7	211.15
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2006	3	214.36	211.72
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2006	4	213	212.96
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2007	1	212.11	213.44
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2007	2	216.78	214.01
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2007	3	215.29	212.9
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2007	4	211.91	212
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2008	1	208.95	210.01
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2008	2	211.42	208.63
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2008	3	207.21	205.11
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2008	4	201.43	201.64
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2009	1	198.59	199.37
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2009	2	200.23	197.56
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2009	3	199.34	197.38
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2009	4	198.67	199.01
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2010	1	198.15	198.77
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2010	2	196.84	194.25
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2010	3	197.14	195.14
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2010	4	191.05	191.47
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2011	1	189.49	190.11
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2011	2	190.88	188.38
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2011	3	188.73	186.63
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2011	4	185.69	186.12
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2012	1	185.54	186.4
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2012	2	188.59	186.06
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2012	3	188.56	186.24
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2012	4	186.9	187.32
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2013	1	192.17	193.45
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2013	2	195.2	192.44
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2013	3	199.11	196.38
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2013	4	197.4	197.86
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2014	1	193.42	195.11
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2014	2	202.44	199.47
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2014	3	202.36	199.33
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2014	4	200.3	200.76
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2015	1	198.31	200.38
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2015	2	205.9	202.78
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2015	3	206.95	203.68
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2015	4	203.3	203.77
33874	"Montgomery County-Bucks County-Chester County, PA  (MSAD)"	2016	1	203.59	205.93
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	1991	1	100	100
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	1991	2	99.88	99.63
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	1991	3	100.29	99.95
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	1991	4	99.75	99.84
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	1992	1	101.87	101.92
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	1992	2	102.06	101.79
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	1992	3	102.84	102.48
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	1992	4	103.71	103.78
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	1993	1	104.11	104.23
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	1993	2	106.48	106.16
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	1993	3	108.26	107.88
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	1993	4	110.46	110.48
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	1994	1	112.09	112.3
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	1994	2	115.88	115.45
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	1994	3	117.97	117.58
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	1994	4	117.79	117.79
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	1995	1	122.19	122.49
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	1995	2	122.67	122.13
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	1995	3	126.33	125.96
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	1995	4	128.85	128.9
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	1996	1	130.02	130.3
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	1996	2	132.42	131.78
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	1996	3	134.4	134.07
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	1996	4	135.32	135.44
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	1997	1	137.51	137.71
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	1997	2	139.68	138.96
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	1997	3	139.63	139.39
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	1997	4	139.86	140.01
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	1998	1	141.61	141.66
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	1998	2	144.98	144.27
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	1998	3	145.64	145.51
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	1998	4	147.36	147.47
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	1999	1	149.43	149.39
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	1999	2	150.5	149.84
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	1999	3	151.63	151.53
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	1999	4	152.8	152.88
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2000	1	153.11	152.98
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2000	2	156.58	156.02
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2000	3	155.95	155.83
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2000	4	157.21	157.18
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2001	1	158.56	158.51
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2001	2	158.24	157.75
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2001	3	159.45	159.21
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2001	4	161.1	161.07
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2002	1	162.35	162.37
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2002	2	162.89	162.4
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2002	3	165.03	164.67
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2002	4	164.91	164.89
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2003	1	166.79	167
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2003	2	170.49	169.86
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2003	3	170.95	170.43
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2003	4	173.49	173.63
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2004	1	174.04	174.41
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2004	2	178.59	177.71
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2004	3	183.48	182.82
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2004	4	183.83	184.09
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2005	1	187.84	188.5
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2005	2	192.28	191.08
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2005	3	195.52	194.63
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2005	4	200.96	201.48
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2006	1	205.58	206.58
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2006	2	213.44	211.77
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2006	3	215.94	214.82
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2006	4	217.39	218
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2007	1	221.19	222.76
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2007	2	226.17	224.01
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2007	3	226.76	225.43
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2007	4	224.03	224.61
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2008	1	222.65	224.91
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2008	2	224.57	221.98
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2008	3	222.65	221.26
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2008	4	214.14	214.43
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2009	1	208.54	211.49
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2009	2	213.91	210.97
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2009	3	211.06	209.57
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2009	4	210.3	210.51
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2010	1	204.92	208.49
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2010	2	208.99	205.66
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2010	3	202.54	201.13
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2010	4	203.93	204.02
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2011	1	194.3	198.09
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2011	2	202.86	199.32
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2011	3	203.37	201.96
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2011	4	201.66	201.85
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2012	1	196.59	200.38
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2012	2	210.63	206.88
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2012	3	212.18	210.83
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2012	4	212.04	212.25
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2013	1	216.31	220.3
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2013	2	228.72	224.72
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2013	3	228.25	226.92
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2013	4	234.81	235.12
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2014	1	235.63	239.59
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2014	2	246.16	241.98
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2014	3	250.41	249.33
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2014	4	249.17	249.26
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2015	1	254.62	258.64
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2015	2	267.01	262.63
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2015	3	269.52	268.62
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2015	4	277.94	277.85
34980	"Nashville-Davidson--Murfreesboro--Franklin, TN"	2016	1	276	280.15
35004	"Nassau County-Suffolk County, NY  (MSAD)"	1991	1	100	100
35004	"Nassau County-Suffolk County, NY  (MSAD)"	1991	2	97.5	97.33
35004	"Nassau County-Suffolk County, NY  (MSAD)"	1991	3	98.4	97.95
35004	"Nassau County-Suffolk County, NY  (MSAD)"	1991	4	98.75	98.45
35004	"Nassau County-Suffolk County, NY  (MSAD)"	1992	1	99.11	99.12
35004	"Nassau County-Suffolk County, NY  (MSAD)"	1992	2	99.16	98.98
35004	"Nassau County-Suffolk County, NY  (MSAD)"	1992	3	99.67	99.2
35004	"Nassau County-Suffolk County, NY  (MSAD)"	1992	4	99.53	99.23
35004	"Nassau County-Suffolk County, NY  (MSAD)"	1993	1	98.7	98.73
