state	yr	qtr	index_nsa	index_sa	Warning
CT	2002	2	138.67	137.55	
CT	2002	3	143.4	141.46	
CT	2002	4	146.76	146.5	
CT	2003	1	148.43	149.93	
CT	2003	2	153.73	152.48	
CT	2003	3	158.6	156.28	
CT	2003	4	160.22	160.15	
CT	2004	1	162.51	164.18	
CT	2004	2	171.11	169.47	
CT	2004	3	177.81	175.19	
CT	2004	4	178.91	179.21	
CT	2005	1	182.01	183.73	
CT	2005	2	190.04	187.97	
CT	2005	3	194.23	191.43	
CT	2005	4	194.41	195.05	
CT	2006	1	195.91	197.65	
CT	2006	2	200.33	197.86	
CT	2006	3	197.94	195.23	
CT	2006	4	195.03	195.84	
CT	2007	1	197.13	198.81	
CT	2007	2	199.32	196.79	
CT	2007	3	199.55	196.87	
CT	2007	4	193.93	194.62	
CT	2008	1	189.26	191.11	
CT	2008	2	190.61	188.03	
CT	2008	3	186.85	184.36	
CT	2008	4	180.98	181.46	
CT	2009	1	178.24	180.32	
CT	2009	2	179.32	176.77	
CT	2009	3	177.58	175.21	
CT	2009	4	173.88	174.01	
CT	2010	1	169.63	172.15	
CT	2010	2	174.1	171.45	
CT	2010	3	171.53	169.1	
CT	2010	4	167.28	167.25	
CT	2011	1	163.36	166.18	
CT	2011	2	169.78	167.18	
CT	2011	3	166.09	163.47	
CT	2011	4	163.26	163.28	
CT	2012	1	158.4	161.23	
CT	2012	2	163.36	161	
CT	2012	3	165.61	162.65	
CT	2012	4	162.12	162.48	
CT	2013	1	159.78	162.38	
CT	2013	2	166.44	164.16	
CT	2013	3	168.33	165.21	
CT	2013	4	164.04	164.79	
CT	2014	1	163.75	165.92	
CT	2014	2	167.14	164.97	
CT	2014	3	168.06	165.02	
CT	2014	4	165.55	166.51	
CT	2015	1	165.27	167.11	
CT	2015	2	169.41	167.23	
CT	2015	3	169.57	166.65	
CT	2015	4	166.06	167.06	
CT	2016	1	166.73	168.4	
DC	1991	1	100	100	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1991	2	101.4	99.87	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1991	3	99.16	97.17	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1991	4	97.8	99.35	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1992	1	99.9	99.81	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1992	2	100.34	98.84	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1992	3	102.12	100.24	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1992	4	98.14	99.51	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1993	1	93.09	93.01	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1993	2	98.64	97.17	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1993	3	98.41	96.77	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1993	4	91.24	92.32	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1994	1	95.44	95.35	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1994	2	98.65	97.27	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1994	3	99.26	97.68	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1994	4	91.37	92.34	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1995	1	92.27	92.13	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1995	2	89.54	88.44	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1995	3	91.76	90.24	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1995	4	93.36	94.32	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1996	1	94.06	93.87	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1996	2	95.38	94.34	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1996	3	93.84	92.22	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1996	4	97.14	98.14	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1997	1	89.42	89.19	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1997	2	96.62	95.65	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1997	3	93.24	91.66	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1997	4	94.72	95.55	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1998	1	97.41	97.24	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1998	2	100.82	99.8	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1998	3	106.39	104.68	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1998	4	107.26	108.03	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1999	1	108.13	108.04	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1999	2	111.31	110.1	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1999	3	118.55	116.8	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1999	4	117.99	118.61	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2000	1	127.11	127.24	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2000	2	129.85	128.35	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2000	3	134.33	132.31	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2000	4	133.92	134.58	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2001	1	141.4	141.7	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2001	2	148.26	146.6	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2001	3	157.41	154.83	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2001	4	160.09	160.83	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2002	1	167.83	168.42	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2002	2	179.48	177.56	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2002	3	186.3	182.86	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2002	4	191.96	192.93	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2003	1	188.07	188.87	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2003	2	209.14	207.09	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2003	3	220.5	216.17	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2003	4	219.96	220.84	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2004	1	241.95	243.44	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2004	2	252.78	250.2	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2004	3	258.13	253.16	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2004	4	278.84	279.48	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2005	1	283.16	285.23	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2005	2	317.45	314.37	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2005	3	332.17	325.79	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2005	4	324.63	324.74	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2006	1	323.44	326.35	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2006	2	326.09	322.88	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2006	3	340.83	334.41	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2006	4	335.92	335.67	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2007	1	336.37	339.31	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2007	2	346.69	343.74	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2007	3	348.82	342.3	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2007	4	338.56	337.72	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2008	1	330.24	333.23	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2008	2	323.03	320.84	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2008	3	329.51	323.1	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2008	4	321.31	320.29	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2009	1	306.78	309.27	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2009	2	317.9	316.58	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2009	3	319.87	313.47	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2009	4	323.97	322.29	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2010	1	331	333.89	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2010	2	313.93	313.3	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2010	3	338	330.83	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2010	4	323.78	321.63	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2011	1	317.53	320.69	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2011	2	343.07	342.65	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2011	3	337.02	329.85	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2011	4	348.94	345.75	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2012	1	349.81	354.19	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2012	2	354.68	354.25	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2012	3	373.2	364.99	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2012	4	376.02	372.2	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2013	1	387.02	392.52	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2013	2	397.15	396.69	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2013	3	429.3	419.57	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2013	4	412.3	407.73	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2014	1	451.05	458.2	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2014	2	439.56	439.02	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2014	3	443.04	432.85	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2014	4	465.45	459.77	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2015	1	448.1	455.75	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2015	2	466.59	466.4	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2015	3	505.23	493.08	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2015	4	484.84	478.41	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2016	1	450.34	458.77	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	1991	1	100	100	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	1991	2	99.93	99.8	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	1991	3	99.83	99.57	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	1991	4	101	100.29	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	1992	1	100.7	100.7	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	1992	2	99.95	99.84	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	1992	3	99.67	99.35	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	1992	4	101.01	100.34	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	1993	1	99.06	99.05	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	1993	2	99.57	99.53	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	1993	3	99.41	98.96	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	1993	4	98.81	98.24	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	1994	1	97.11	97.11	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	1994	2	100.01	100.02	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	1994	3	100.16	99.52	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	1994	4	100.18	99.75	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	1995	1	100	99.97	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	1995	2	99.3	99.38	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	1995	3	99.98	99.14	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	1995	4	99.6	99.34	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	1996	1	99.81	99.77	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	1996	2	99.54	99.64	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	1996	3	101.27	100.27	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	1996	4	100.45	100.34	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	1997	1	100.4	100.31	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	1997	2	100.81	100.91	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	1997	3	102.74	101.66	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	1997	4	101.17	101.15	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	1998	1	103.02	102.92	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	1998	2	103.58	103.63	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	1998	3	106.5	105.4	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	1998	4	105.96	105.97	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	1999	1	107.61	107.51	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	1999	2	109.84	109.83	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	1999	3	112.22	111.12	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	1999	4	112.83	112.83	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	2000	1	114.88	114.82	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	2000	2	116.42	116.3	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	2000	3	119.38	118.3	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	2000	4	121.56	121.5	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	2001	1	124.31	124.29	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	2001	2	126.21	126.03	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	2001	3	128.72	127.62	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	2001	4	131.74	131.58	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	2002	1	133.54	133.63	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	2002	2	138	137.71	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	2002	3	143.13	141.96	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	2002	4	145.09	144.85	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	2003	1	147.7	147.84	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	2003	2	152.2	151.91	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	2003	3	156.23	154.97	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	2003	4	160.7	160.37	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	2004	1	166.13	166.36	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	2004	2	170.35	169.98	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	2004	3	180.92	179.47	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	2004	4	184.63	184.34	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	2005	1	188.72	188.83	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	2005	2	197.48	197.05	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	2005	3	203.63	202.01	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	2005	4	208.9	208.82	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	2006	1	215.09	215.01	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	2006	2	215.56	214.8	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	2006	3	220.15	218.68	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	2006	4	221.49	221.82	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	2007	1	218.77	218.16	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DE	2007	2	220	219.01	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
